TimeInSeconds,FrameTimeMs,FPS
82.82530,12.11,82.60
82.83741,8.85,112.98
82.84626,9.41,106.26
82.85567,7.62,131.30
82.86328,5.48,182.51
82.86876,10.15,98.54
82.87891,7.29,137.21
82.88620,8.79,113.73
82.89499,9.15,109.35
82.90414,8.27,120.90
82.91241,8.89,112.55
82.92129,9.06,110.34
82.93036,7.61,131.41
82.93797,8.81,113.57
82.94677,12.01,83.28
82.95878,9.16,109.12
82.96794,5.29,189.17
82.97323,9.95,100.52
82.98318,7.72,129.56
82.99090,8.23,121.51
82.99913,8.94,111.81
83.00807,8.25,121.23
83.01632,8.99,111.29
83.02530,8.94,111.91
83.03424,8.34,119.95
83.04258,9.88,101.19
83.05246,8.24,121.31
83.06070,7.87,127.08
83.06857,9.11,109.74
83.07768,8.00,125.05
83.08568,8.76,114.17
83.09444,8.96,111.60
83.10340,8.87,112.69
83.11227,7.76,128.88
83.12003,9.35,106.92
83.12939,10.87,92.03
83.14025,7.04,142.05
83.14729,8.17,122.46
83.15546,9.10,109.89
83.16456,8.44,118.43
83.17300,10.54,94.91
83.18354,7.04,141.96
83.19058,10.09,99.07
83.20068,6.38,156.72
83.20706,10.18,98.27
83.21723,7.37,135.72
83.22460,10.25,97.53
83.23485,7.95,125.74
83.24281,10.60,94.37
83.25340,6.18,161.89
83.25958,9.19,108.80
83.26877,9.23,108.40
83.27800,7.22,138.50
83.28522,9.19,108.82
83.29441,9.24,108.28
83.30364,8.37,119.50
83.31201,9.69,103.18
83.32170,8.63,115.81
83.33034,8.21,121.81
83.33855,8.41,118.92
83.34696,9.40,106.35
83.35636,7.83,127.72
83.36419,9.76,102.43
83.37395,9.33,107.22
83.38328,8.58,116.61
83.39185,8.03,124.46
83.39989,9.43,106.03
83.40932,8.88,112.64
83.41820,9.14,109.37
83.42734,8.42,118.72
83.43576,8.07,123.97
83.44383,9.30,107.58
83.45312,8.42,118.70
83.46155,8.92,112.17
83.47046,8.92,112.11
83.47938,8.12,123.21
83.48750,10.32,96.94
83.49782,7.08,141.28
83.50489,8.98,111.36
83.51387,8.98,111.33
83.52286,9.68,103.36
83.53253,6.87,145.59
83.53940,8.86,112.82
83.54826,8.33,120.00
83.55660,8.78,113.90
83.56538,9.10,109.84
83.57448,9.00,111.10
83.58348,8.33,120.03
83.59181,9.71,103.02
83.60152,7.45,134.20
83.60897,9.49,105.40
83.61846,8.02,124.72
83.62648,9.02,110.92
83.63549,9.12,109.63
83.64461,8.00,125.04
83.65261,9.09,110.06
83.66170,8.60,116.31
83.67029,8.53,117.28
83.67882,9.14,109.39
83.68796,8.45,118.32
83.69641,8.99,111.28
83.70540,8.81,113.57
83.71420,9.39,106.52
83.72359,7.77,128.71
83.73136,8.07,123.97
83.73943,9.22,108.47
83.74865,8.98,111.32
83.75763,7.92,126.30
83.76555,9.34,107.07
83.77489,8.19,122.03
83.78308,8.79,113.78
83.79187,8.91,112.28
83.80078,8.55,116.97
83.80933,8.15,122.64
83.81748,9.17,109.06
83.82665,9.36,106.79
83.83601,8.59,116.47
83.84460,8.29,120.68
83.85289,8.88,112.60
83.86177,7.62,131.29
83.86938,10.13,98.67
83.87952,7.80,128.17
83.88732,8.92,112.15
83.89624,8.79,113.83
83.90502,8.44,118.51
83.91346,10.66,93.78
83.92412,7.31,136.72
83.93144,9.39,106.45
83.94083,8.11,123.24
83.94895,8.48,117.88
83.95743,9.22,108.50
83.96665,9.84,101.67
83.97648,8.22,121.66
83.98470,8.44,118.44
83.99315,8.63,115.85
84.00178,8.72,114.67
84.01050,9.57,104.45
84.02007,8.83,113.29
84.02890,8.95,111.75
84.03785,9.08,110.08
84.04693,8.68,115.16
84.05562,9.10,109.88
84.06472,9.02,110.89
84.07374,8.93,111.93
84.08267,9.92,100.80
84.09259,8.39,119.19
84.10098,9.55,104.73
84.11053,8.53,117.25
84.11906,9.09,110.04
84.12815,9.78,102.21
84.13793,8.93,112.03
84.14685,9.13,109.56
84.15598,8.61,116.16
84.16459,10.10,98.99
84.17469,7.65,130.69
84.18234,9.74,102.69
84.19208,8.99,111.25
84.20107,9.12,109.66
84.21019,8.75,114.29
84.21894,8.82,113.40
84.22776,9.14,109.41
84.23690,8.74,114.45
84.24564,10.21,97.91
84.25585,8.99,111.27
84.26484,7.95,125.80
84.27279,9.53,104.96
84.28231,9.87,101.33
84.29218,8.10,123.41
84.30029,9.12,109.63
84.30941,8.22,121.65
84.31763,9.42,106.16
84.32705,8.73,114.58
84.33577,9.49,105.43
84.34526,7.51,133.10
84.35277,9.61,104.07
84.36238,9.52,105.06
84.37190,8.38,119.28
84.38028,9.75,102.61
84.39003,8.21,121.77
84.39824,8.62,116.07
84.40686,9.06,110.40
84.41592,9.07,110.31
84.42498,9.09,110.04
84.43407,7.77,128.67
84.44184,9.10,109.94
84.45094,9.17,109.03
84.46011,9.01,111.02
84.46912,9.00,111.07
84.47812,8.43,118.62
84.48655,8.45,118.41
84.49499,9.08,110.14
84.50407,8.80,113.66
84.51287,9.21,108.61
84.52208,8.71,114.85
84.53079,8.27,120.91
84.53906,9.37,106.73
84.54843,8.83,113.23
84.55726,8.62,116.07
84.56587,8.07,123.95
84.57394,9.11,109.77
84.58305,9.22,108.42
84.59227,7.79,128.36
84.60006,8.84,113.14
84.60890,9.23,108.32
84.61813,8.78,113.87
84.62692,9.13,109.48
84.63605,9.16,109.22
84.64521,8.98,111.30
84.65419,8.39,119.17
84.66258,8.12,123.20
84.67070,8.51,117.48
84.67921,8.99,111.23
84.68820,9.41,106.29
84.69761,8.45,118.33
84.70606,8.67,115.38
84.71473,8.24,121.34
84.72297,9.47,105.65
84.73244,8.84,113.17
84.74127,8.22,121.73
84.74949,8.49,117.81
84.75798,10.13,98.70
84.76811,6.70,149.30
84.77481,9.08,110.07
84.78389,10.88,91.88
84.79477,12.79,78.19
84.80756,26.98,37.07
84.83454,7.98,125.31
84.84252,6.08,164.48
84.84860,6.99,143.03
84.85559,7.34,136.25
84.86293,10.17,98.31
84.87310,7.36,135.93
84.88046,9.25,108.09
84.88971,7.76,128.86
84.89747,8.28,120.83
84.90575,8.69,115.05
84.91444,9.25,108.15
84.92369,7.92,126.24
84.93161,9.22,108.42
84.94083,7.30,136.94
84.94813,9.26,107.99
84.95739,7.83,127.72
84.96522,9.00,111.17
84.97422,8.95,111.69
84.98317,10.14,98.58
84.99332,16.29,61.37
85.00961,6.58,152.07
85.01619,23.02,43.44
85.03921,7.61,131.43
85.04682,5.38,185.74
85.05220,7.93,126.09
85.06013,9.04,110.62
85.06917,9.73,102.77
85.07890,5.52,181.07
85.08442,9.14,109.42
85.09356,8.06,124.10
85.10162,9.69,103.17
85.11131,8.59,116.45
85.11990,10.08,99.20
85.12998,11.01,90.85
85.14099,16.03,62.37
85.15702,8.91,112.23
85.16593,6.66,150.11
85.17259,6.71,149.01
85.17931,8.00,125.00
85.18731,8.74,114.35
85.19605,7.73,129.44
85.20378,9.16,109.20
85.21293,9.48,105.46
85.22242,7.51,133.08
85.22993,9.03,110.73
85.23896,8.95,111.67
85.24792,8.16,122.52
85.25608,8.95,111.73
85.26503,7.83,127.66
85.27286,9.39,106.49
85.28225,7.82,127.85
85.29007,9.21,108.55
85.29929,9.06,110.32
85.30835,8.27,120.91
85.31662,8.23,121.45
85.32486,8.00,125.06
85.33285,10.27,97.42
85.34312,6.79,147.28
85.34991,8.68,115.16
85.35859,8.56,116.85
85.36715,9.90,100.98
85.37705,7.97,125.52
85.38502,10.35,96.67
85.39536,7.19,139.10
85.40255,9.17,109.07
85.41172,8.09,123.59
85.41981,9.25,108.14
85.42906,7.87,127.07
85.43693,8.84,113.07
85.44577,9.39,106.50
85.45516,8.11,123.33
85.46327,9.07,110.25
85.47234,8.86,112.88
85.48120,7.59,131.84
85.48878,9.09,109.99
85.49788,12.36,80.89
85.51024,4.69,213.17
85.51493,8.26,121.00
85.52319,8.74,114.38
85.53194,8.40,119.00
85.54034,8.73,114.56
85.54907,7.85,127.35
85.55692,9.46,105.74
85.56638,7.36,135.83
85.57374,10.36,96.54
85.58410,7.61,131.37
85.59171,8.33,119.98
85.60005,8.65,115.54
85.60870,10.04,99.60
85.61874,7.26,137.79
85.62600,9.10,109.88
85.63510,9.87,101.31
85.64497,8.46,118.25
85.65343,7.61,131.46
85.66103,9.23,108.32
85.67027,8.56,116.81
85.67883,8.08,123.78
85.68691,10.11,98.96
85.69701,6.65,150.36
85.70366,9.24,108.18
85.71291,8.43,118.66
85.72133,9.31,107.37
85.73065,8.52,117.39
85.73916,8.74,114.48
85.74790,8.06,124.04
85.75596,8.75,114.27
85.76471,9.62,103.91
85.77434,8.63,115.92
85.78296,8.97,111.47
85.79193,9.19,108.83
85.80112,8.17,122.45
85.80929,9.08,110.14
85.81837,8.89,112.50
85.82726,8.65,115.58
85.83591,8.06,124.10
85.84397,9.27,107.88
85.85324,9.32,107.33
85.86255,7.51,133.24
85.87006,10.11,98.88
85.88017,7.16,139.74
85.88733,9.16,109.13
85.89649,8.95,111.77
85.90544,9.00,111.06
85.91444,8.56,116.85
85.92300,8.80,113.66
85.93180,8.57,116.72
85.94037,10.32,96.94
85.95068,7.79,128.38
85.95847,8.98,111.37
85.96745,7.65,130.76
85.97510,9.68,103.29
85.98478,20.59,48.58
86.00536,4.40,227.50
86.00976,6.46,154.81
86.01622,8.90,112.38
86.02512,8.05,124.17
86.03317,8.60,116.27
86.04177,8.43,118.67
86.05020,8.78,113.96
86.05897,9.63,103.89
86.06860,8.89,112.43
86.07749,8.23,121.47
86.08573,9.82,101.86
86.09554,7.45,134.23
86.10299,9.44,105.93
86.11243,11.79,84.82
86.12422,5.41,184.96
86.12963,9.76,102.45
86.13939,8.16,122.53
86.14755,8.83,113.21
86.15639,8.99,111.22
86.16538,8.18,122.20
86.17356,13.90,71.94
86.18746,4.22,237.11
86.19168,9.41,106.30
86.20109,8.77,113.98
86.20986,7.79,128.35
86.21765,8.87,112.78
86.22652,8.97,111.43
86.23549,12.27,81.47
86.24777,4.92,203.44
86.25268,9.03,110.75
86.26171,9.06,110.33
86.27078,8.00,125.02
86.27877,8.86,112.85
86.28764,8.99,111.28
86.29662,9.04,110.59
86.30566,9.02,110.89
86.31468,8.05,124.27
86.32273,10.18,98.21
86.33291,10.46,95.64
86.34337,8.12,123.17
86.35149,8.42,118.74
86.35991,9.08,110.13
86.36899,8.73,114.58
86.37772,9.04,110.59
86.38676,9.45,105.86
86.39621,8.79,113.78
86.40499,9.06,110.38
86.41405,9.14,109.42
86.42319,8.92,112.13
86.43211,8.01,124.79
86.44013,9.20,108.71
86.44932,8.65,115.67
86.45797,8.65,115.67
86.46661,9.23,108.36
86.47584,8.97,111.42
86.48482,8.88,112.56
86.49370,9.44,105.98
86.50314,7.99,125.15
86.51113,9.59,104.31
86.52071,8.75,114.25
86.52947,8.80,113.64
86.53827,8.63,115.93
86.54689,12.16,82.24
86.55905,9.00,111.15
86.56805,5.07,197.06
86.57312,8.90,112.40
86.58202,8.76,114.18
86.59078,9.41,106.22
86.60019,9.12,109.61
86.60932,7.85,127.40
86.61716,9.67,103.41
86.62684,8.38,119.33
86.63522,9.06,110.32
86.64428,9.14,109.46
86.65342,10.01,99.94
86.66342,7.69,129.98
86.67112,8.88,112.60
86.68000,8.47,118.07
86.68847,9.24,108.28
86.69770,8.80,113.68
86.70650,9.21,108.56
86.71571,8.50,117.65
86.72421,8.88,112.55
86.73309,13.23,75.61
86.74632,4.48,223.07
86.75080,8.39,119.19
86.75919,8.97,111.43
86.76817,9.06,110.37
86.77723,9.17,109.07
86.78640,8.38,119.37
86.79477,9.22,108.44
86.80399,8.17,122.41
86.81216,9.30,107.51
86.82147,8.71,114.75
86.83018,9.16,109.21
86.83934,7.87,127.00
86.84721,9.16,109.17
86.85637,9.39,106.51
86.86576,8.77,113.99
86.87453,9.05,110.47
86.88359,9.24,108.21
86.89283,8.20,121.92
86.90103,8.42,118.79
86.90945,9.76,102.46
86.91921,12.44,80.38
86.93165,4.83,207.08
86.93648,8.92,112.13
86.94540,8.93,112.00
86.95432,8.06,124.08
86.96238,9.43,106.09
86.97181,9.07,110.26
86.98088,8.61,116.13
86.98949,8.82,113.41
86.99831,9.16,109.23
87.00746,9.31,107.45
87.01677,7.93,126.13
87.02470,8.77,114.07
87.03346,8.94,111.90
87.04240,13.34,74.97
87.05574,7.99,125.13
87.06373,5.40,185.02
87.06914,8.50,117.69
87.07763,9.69,103.21
87.08732,8.28,120.81
87.09560,8.83,113.19
87.10443,12.17,82.19
87.11660,9.66,103.54
87.12626,4.29,233.29
87.13055,9.57,104.55
87.14011,8.92,112.10
87.14903,9.52,105.05
87.15855,7.84,127.57
87.16639,8.81,113.53
87.17520,8.71,114.76
87.18391,8.57,116.62
87.19249,9.22,108.49
87.20170,8.98,111.41
87.21068,9.25,108.14
87.21993,8.73,114.56
87.22866,8.04,124.35
87.23670,9.09,110.00
87.24579,8.46,118.26
87.25425,9.04,110.66
87.26328,9.11,109.71
87.27240,8.54,117.12
87.28094,9.50,105.29
87.29043,8.08,123.84
87.29851,8.32,120.18
87.30683,9.28,107.79
87.31611,8.93,111.97
87.32504,8.80,113.63
87.33384,7.69,130.03
87.34153,9.52,105.01
87.35105,9.16,109.14
87.36021,9.08,110.14
87.36929,9.70,103.14
87.37899,8.60,116.28
87.38759,9.83,101.68
87.39742,7.92,126.28
87.40534,9.12,109.63
87.41447,10.48,95.46
87.42494,7.04,142.00
87.43198,8.79,113.83
87.44077,8.27,120.90
87.44904,8.82,113.38
87.45786,9.16,109.12
87.46702,9.05,110.49
87.47608,7.93,126.17
87.48400,9.12,109.60
87.49312,9.08,110.08
87.50221,7.91,126.45
87.51012,8.80,113.59
87.51892,10.79,92.71
87.52971,6.27,159.55
87.53597,9.41,106.31
87.54538,8.65,115.58
87.55403,8.98,111.36
87.56301,7.80,128.15
87.57082,9.37,106.68
87.58019,7.91,126.40
87.58810,9.29,107.69
87.59739,12.65,79.03
87.61004,8.03,124.58
87.61807,5.04,198.57
87.62310,9.79,102.16
87.63289,8.13,123.02
87.64102,8.07,123.90
87.64909,8.88,112.62
87.65797,9.06,110.41
87.66703,7.87,127.02
87.67490,9.21,108.62
87.68411,7.72,129.46
87.69183,9.23,108.40
87.70106,10.10,99.03
87.71116,8.04,124.42
87.71919,7.57,132.13
87.72676,13.53,73.91
87.74029,4.77,209.57
87.74506,8.18,122.21
87.75324,7.84,127.51
87.76109,8.29,120.67
87.76937,8.75,114.35
87.77812,8.18,122.28
87.78630,8.94,111.84
87.79524,7.90,126.53
87.80314,8.86,112.86
87.81200,8.36,119.58
87.82037,9.14,109.40
87.82951,10.33,96.78
87.83984,7.07,141.54
87.84690,8.00,125.05
87.85490,8.65,115.59
87.86355,9.11,109.79
87.87266,7.81,128.08
87.88047,9.02,110.83
87.88949,7.60,131.60
87.89709,12.39,80.70
87.90948,5.16,193.99
87.91464,7.86,127.23
87.92250,9.10,109.85
87.93160,9.45,105.77
87.94105,8.78,113.86
87.94984,7.71,129.71
87.95755,8.01,124.87
87.96555,9.08,110.09
87.97464,8.73,114.53
87.98337,8.70,115.00
87.99207,7.69,130.05
87.99976,8.93,111.99
88.00868,8.23,121.45
88.01692,8.80,113.66
88.02572,7.77,128.72
88.03349,9.82,101.79
88.04331,7.40,135.21
88.05071,8.28,120.79
88.05898,8.58,116.62
88.06756,9.28,107.77
88.07684,7.77,128.68
88.08461,8.28,120.79
88.09289,9.06,110.34
88.10195,8.87,112.68
88.11083,8.08,123.80
88.11890,7.76,128.86
88.12666,8.94,111.82
88.13561,13.13,76.15
88.14874,7.96,125.63
88.15670,5.10,196.11
88.16180,8.73,114.55
88.17053,36.63,27.30
88.20716,11.73,85.24
88.21889,5.41,184.99
88.22430,7.51,133.24
88.23180,7.97,125.49
88.23977,9.79,102.14
88.24956,8.56,116.80
88.25812,8.81,113.52
88.26693,8.98,111.40
88.27591,9.01,110.94
88.28492,10.43,95.89
88.29535,7.86,127.17
88.30322,10.38,96.32
88.31360,8.17,122.42
88.32177,9.64,103.70
88.33141,9.10,109.85
88.34051,10.79,92.67
88.35130,12.00,83.33
88.36331,4.94,202.62
88.36824,8.82,113.36
88.37706,9.21,108.62
88.38627,10.34,96.75
88.39660,9.19,108.82
88.40579,8.49,117.74
88.41429,9.13,109.49
88.42342,8.56,116.79
88.43198,9.52,105.01
88.44150,10.52,95.02
88.45203,8.19,122.08
88.46022,9.48,105.54
88.46970,10.80,92.60
88.48050,7.85,127.37
88.48835,9.82,101.84
88.49817,8.08,123.80
88.50624,8.75,114.25
88.51500,9.10,109.88
88.52410,9.42,106.12
88.53352,8.69,115.13
88.54221,9.49,105.37
88.55170,8.49,117.85
88.56018,9.60,104.16
88.56978,9.69,103.21
88.57947,8.91,112.20
88.58838,9.30,107.47
88.59769,8.16,122.52
88.60585,11.66,85.74
88.61751,9.00,111.13
88.62651,4.79,208.71
88.63130,9.06,110.40
88.64036,10.04,99.64
88.65040,29.54,33.86
88.67993,5.75,173.88
88.68568,10.45,95.69
88.69613,5.51,181.63
88.70164,7.54,132.64
88.70918,10.01,99.95
88.71918,7.76,128.81
88.72695,9.59,104.32
88.73653,8.85,113.00
88.74538,8.24,121.29
88.75363,9.78,102.20
88.76341,8.60,116.33
88.77201,8.96,111.58
88.78097,8.43,118.56
88.78941,9.19,108.79
88.79860,9.04,110.65
88.80764,9.00,111.14
88.81663,7.89,126.80
88.82452,9.73,102.77
88.83425,8.39,119.12
88.84264,9.04,110.62
88.85168,9.32,107.24
88.86101,9.58,104.43
88.87058,7.84,127.48
88.87843,8.25,121.26
88.88667,9.28,107.75
88.89596,9.01,111.02
88.90496,8.66,115.46
88.91362,8.66,115.43
88.92229,8.48,117.99
88.93076,9.07,110.28
88.93983,7.99,125.15
88.94782,9.43,106.00
88.95726,7.16,139.59
88.96442,10.72,93.25
88.97514,8.48,117.92
88.98362,8.06,124.13
88.99168,9.23,108.28
89.00091,8.09,123.59
89.00901,10.06,99.36
89.01907,7.96,125.66
89.02703,9.21,108.56
89.03624,8.09,123.60
89.04433,8.37,119.41
89.05270,13.32,75.08
89.06602,5.69,175.89
89.07171,8.32,120.21
89.08003,8.92,112.13
89.08895,9.34,107.10
89.09828,7.80,128.25
89.10608,9.08,110.17
89.11516,9.13,109.56
89.12428,8.65,115.64
89.13293,8.94,111.87
89.14187,8.90,112.34
89.15077,9.36,106.83
89.16013,9.22,108.44
89.16936,8.33,120.04
89.17769,8.29,120.60
89.18598,8.89,112.44
89.19487,9.52,105.00
89.20440,8.63,115.84
89.21303,8.22,121.73
89.22124,7.64,130.93
89.22888,9.04,110.67
89.23792,8.74,114.48
89.24665,8.33,119.99
89.25499,8.92,112.13
89.26390,8.18,122.22
89.27209,8.24,121.43
89.28032,8.70,114.94
89.28902,9.99,100.14
89.29901,8.34,119.85
89.30735,7.93,126.02
89.31529,8.79,113.77
89.32407,8.02,124.73
89.33209,7.96,125.64
89.34005,8.96,111.57
89.34901,8.98,111.36
89.35799,8.17,122.35
89.36617,9.21,108.59
89.37538,9.14,109.45
89.38451,9.01,111.02
89.39352,8.79,113.80
89.40231,8.72,114.71
89.41102,8.04,124.43
89.41906,9.08,110.13
89.42814,8.63,115.84
89.43677,9.18,108.91
89.44595,8.59,116.45
89.45454,9.08,110.17
89.46362,7.73,129.36
89.47135,9.09,110.03
89.48044,11.49,87.05
89.49193,8.93,112.03
89.50085,5.35,186.96
89.50620,8.03,124.46
89.51424,7.32,136.68
89.52155,9.56,104.57
89.53111,8.96,111.62
89.54007,9.16,109.19
89.54923,7.91,126.47
89.55714,9.06,110.43
89.56620,8.03,124.49
89.57423,8.79,113.81
89.58301,8.96,111.56
89.59198,7.96,125.67
89.59994,9.04,110.67
89.60897,8.02,124.71
89.61699,9.15,109.32
89.62614,9.13,109.51
89.63527,8.14,122.90
89.64341,8.86,112.82
89.65227,9.15,109.25
89.66142,8.88,112.61
89.67030,7.61,131.40
89.67791,9.33,107.17
89.68724,7.67,130.33
89.69492,9.13,109.49
89.70405,9.06,110.34
89.71311,8.52,117.37
89.72163,9.61,104.01
89.73125,7.90,126.61
89.73915,7.97,125.44
89.74712,8.24,121.34
89.75536,8.63,115.94
89.76399,9.09,110.03
89.77307,8.47,118.00
89.78155,8.69,115.05
89.79024,8.06,124.14
89.79830,9.23,108.38
89.80752,7.80,128.16
89.81533,9.04,110.57
89.82437,7.58,131.94
89.83195,8.94,111.92
89.84088,8.20,121.92
89.84909,8.80,113.63
89.85789,9.18,108.93
89.86707,8.33,119.99
89.87540,7.48,133.76
89.88288,9.54,104.79
89.89242,7.73,129.33
89.90015,9.16,109.14
89.90931,7.91,126.46
89.91722,8.75,114.32
89.92597,8.37,119.44
89.93434,8.77,114.01
89.94311,8.25,121.24
89.95136,8.89,112.53
89.96025,8.13,123.03
89.96838,8.91,112.22
89.97729,8.08,123.76
89.98537,8.92,112.16
89.99428,8.04,124.45
90.00232,8.82,113.39
90.01114,8.06,124.00
90.01920,8.98,111.42
90.02818,8.09,123.57
90.03627,9.14,109.36
90.04541,8.89,112.50
90.05430,8.09,123.60
90.06239,8.37,119.41
90.07077,9.16,109.19
90.07993,7.30,136.96
90.08723,8.96,111.57
90.09619,9.04,110.66
90.10523,8.32,120.18
90.11355,8.63,115.84
90.12218,8.28,120.83
90.13046,9.26,108.04
90.13971,7.80,128.18
90.14751,9.51,105.13
90.15703,8.35,119.74
90.16538,7.96,125.59
90.17334,7.77,128.67
90.18111,9.34,107.02
90.19046,9.07,110.28
90.19952,7.77,128.69
90.20729,9.05,110.48
90.21635,8.01,124.88
90.22435,9.17,109.03
90.23353,8.46,118.25
90.24198,7.33,136.36
90.24932,9.17,109.07
90.25848,8.61,116.20
90.26709,17.81,56.15
90.28490,5.44,183.68
90.29034,4.35,229.82
90.29470,7.18,139.21
90.30188,7.88,126.98
90.30975,9.12,109.67
90.31887,8.96,111.62
90.32783,8.19,122.14
90.33602,8.58,116.49
90.34460,8.07,123.90
90.35267,8.52,117.41
90.36119,8.59,116.46
90.36978,9.11,109.82
90.37888,8.82,113.38
90.38770,9.53,104.88
90.39724,8.39,119.17
90.40563,8.46,118.20
90.41409,9.13,109.49
90.42322,8.49,117.80
90.43171,8.27,120.96
90.43998,9.09,109.98
90.44907,8.15,122.73
90.45722,8.91,112.28
90.46612,8.80,113.58
90.47493,9.31,107.38
90.48424,7.88,126.84
90.49213,8.63,115.90
90.50075,8.45,118.29
90.50921,8.46,118.21
90.51767,8.90,112.33
90.52657,8.41,118.92
90.53498,9.14,109.45
90.54412,7.86,127.18
90.55198,8.84,113.13
90.56082,9.09,110.02
90.56991,9.49,105.39
90.57940,8.33,120.06
90.58772,8.15,122.65
90.59588,9.02,110.82
90.60490,8.74,114.48
90.61364,8.16,122.50
90.62180,9.35,106.90
90.63115,7.54,132.61
90.63870,9.22,108.51
90.64791,8.98,111.32
90.65689,9.15,109.30
90.66604,7.80,128.18
90.67385,9.47,105.63
90.68331,8.21,121.78
90.69152,8.83,113.31
90.70035,8.36,119.63
90.70871,9.18,108.97
90.71789,8.33,120.03
90.72622,7.80,128.22
90.73402,8.95,111.78
90.74296,8.97,111.51
90.75193,12.97,77.07
90.76491,4.18,239.15
90.76909,7.91,126.49
90.77699,9.09,110.00
90.78608,7.78,128.60
90.79386,9.62,103.97
90.80348,8.46,118.22
90.81194,8.88,112.63
90.82081,8.61,116.09
90.82943,8.75,114.33
90.83818,9.33,107.18
90.84751,7.95,125.73
90.85546,8.73,114.60
90.86419,8.55,117.00
90.87273,8.31,120.32
90.88104,9.51,105.20
90.89055,7.34,136.20
90.89789,8.95,111.67
90.90685,8.21,121.79
90.91506,9.55,104.74
90.92461,8.84,113.17
90.93344,9.13,109.49
90.94258,7.48,133.69
90.95006,8.96,111.58
90.95902,8.01,124.81
90.96703,8.78,113.91
90.97581,9.19,108.76
90.98500,12.19,82.01
90.99720,4.94,202.62
91.00213,9.32,107.31
91.01145,8.30,120.43
91.01975,7.95,125.72
91.02771,8.22,121.59
91.03593,8.03,124.49
91.04397,9.36,106.79
91.05333,8.05,124.28
91.06138,8.24,121.42
91.06961,8.98,111.36
91.07859,8.16,122.48
91.08676,8.41,118.91
91.09517,8.30,120.46
91.10347,9.12,109.67
91.11259,7.55,132.41
91.12014,8.27,120.90
91.12841,9.10,109.83
91.13751,9.32,107.35
91.14683,7.65,130.77
91.15448,11.58,86.34
91.16606,6.31,158.36
91.17237,8.09,123.55
91.18047,7.76,128.88
91.18823,8.40,119.04
91.19663,7.56,132.23
91.20419,9.04,110.62
91.21323,8.17,122.39
91.22140,7.66,130.62
91.22906,8.13,123.00
91.23719,8.59,116.38
91.24578,8.48,117.98
91.25425,8.48,117.88
91.26274,8.92,112.15
91.27166,8.44,118.44
91.28010,7.12,140.45
91.28722,8.01,124.77
91.29523,8.14,122.90
91.30337,8.28,120.80
91.31165,8.58,116.53
91.32023,7.75,129.08
91.32798,8.23,121.46
91.33621,9.04,110.59
91.34525,8.21,121.86
91.35346,8.70,114.93
91.36216,8.51,117.57
91.37066,7.76,128.78
91.37843,12.10,82.65
91.39053,5.58,179.17
91.39611,7.11,140.65
91.40322,8.50,117.70
91.41171,8.76,114.16
91.42047,8.06,124.04
91.42854,7.85,127.40
91.43639,8.17,122.38
91.44456,7.43,134.51
91.45199,11.09,90.20
91.46308,8.27,120.85
91.47135,4.89,204.60
91.47624,10.40,96.16
91.48664,7.95,125.78
91.49459,5.91,169.15
91.50050,8.20,121.96
91.50870,12.03,83.12
91.52073,5.03,198.72
91.52576,6.64,150.50
91.53241,8.23,121.54
91.54064,7.84,127.62
91.54847,8.09,123.68
91.55656,6.97,143.40
91.56353,8.02,124.76
91.57155,8.02,124.67
91.57957,7.90,126.64
91.58746,7.16,139.61
91.59463,8.13,123.00
91.60276,7.70,129.86
91.61046,8.30,120.43
91.61876,10.01,99.88
91.62877,4.90,204.10
91.63367,8.12,123.12
91.64180,7.66,130.46
91.64946,8.02,124.76
91.65748,7.18,139.35
91.66465,7.96,125.67
91.67261,7.27,137.63
91.67988,7.39,135.26
91.68727,7.60,131.50
91.69487,7.67,130.39
91.70254,6.81,146.80
91.70935,7.74,129.26
91.71709,7.18,139.22
91.72427,7.24,138.17
91.73151,8.89,112.49
91.74040,10.67,93.72
91.75107,5.58,179.36
91.75665,4.63,215.94
91.76128,7.51,133.24
91.76878,7.15,139.85
91.77593,6.94,144.07
91.78287,7.06,141.74
91.78993,7.79,128.40
91.79772,7.07,141.47
91.80479,6.60,151.42
91.81139,7.51,133.16
91.81890,7.24,138.08
91.82614,10.72,93.28
91.83686,5.76,173.54
91.84262,5.18,193.03
91.84781,6.88,145.28
91.85469,6.89,145.20
91.86158,8.27,120.86
91.86985,6.98,143.26
91.87683,7.87,127.07
91.88470,7.15,139.93
91.89185,7.33,136.47
91.89917,6.53,153.04
91.90571,7.90,126.62
91.91361,7.11,140.73
91.92071,6.99,143.01
91.92770,6.79,147.18
91.93450,8.20,122.00
91.94269,7.21,138.73
91.94990,9.27,107.93
91.95917,4.82,207.46
91.96399,7.28,137.29
91.97127,7.34,136.33
91.97861,8.51,117.54
91.98711,6.81,146.82
91.99393,7.23,138.26
92.00116,7.76,128.84
92.00892,7.02,142.40
92.01594,7.09,141.12
92.02303,8.20,121.99
92.03123,7.11,140.65
92.03834,8.25,121.27
92.04658,6.37,157.10
92.05295,8.17,122.39
92.06112,6.68,149.76
92.06780,8.09,123.64
92.07588,7.84,127.51
92.08373,7.52,133.01
92.09124,7.90,126.66
92.09914,8.10,123.43
92.10724,7.89,126.66
92.11514,9.25,108.13
92.12438,6.07,164.68
92.13046,7.90,126.56
92.13836,7.97,125.46
92.14633,7.83,127.72
92.15416,6.96,143.71
92.16112,9.54,104.77
